supplier,sku,product_name,source_field,raw_category_path,source_row_count
PromoBrands,RB1024,Full-Colour Cotton Tote Bag,Category 4,Offshore Express,1
PromoBrands,RB1025,Full-Colour Drawstring Bag,Category 3,Bags / Cotton,1
PromoBrands,RB1025,Full-Colour Drawstring Bag,Category 2,Bags / Drawstring,1
PromoBrands,RB1025,Full-Colour Drawstring Bag,Category 1,Bags / Totes,1
PromoBrands,RB1025,Full-Colour Drawstring Bag,Category 4,Offshore Express,1
PromoBrands,RB1027,Shopping Tote Bag with V Gusset,Category 2,Bags / Grocery,1
PromoBrands,RB1027,Shopping Tote Bag with V Gusset,Category 1,Bags / Totes,1
PromoBrands,RB1028,Clear Travel Case,Category 1,Bags / Duffel & Travel,1
PromoBrands,RB1028,Clear Travel Case,Category 2,Health & Wellness / Dental Care,1
PromoBrands,RB1028,Clear Travel Case,Category 3,Health & Wellness / Personal Care,1
PromoBrands,RB1030,Goliath Insulated Grocery Tote,Category 1,Bags / Coolers,1
PromoBrands,RB1030,Goliath Insulated Grocery Tote,Category 2,Bags / Food Storage,1
PromoBrands,RB1030,Goliath Insulated Grocery Tote,Category 3,Bags / Grocery,1
PromoBrands,RB1031,Metro Recycled PET Bag,Category 1,Bags / Grocery,1
PromoBrands,RB1032,Clear Tote Bag,Category 2,Bags / Grocery,1
PromoBrands,RB1032,Clear Tote Bag,Category 1,Bags / Totes,1
PromoBrands,RB1033,Lunch-Time Cooler Bag,Category 1,Bags / Coolers,1
PromoBrands,RB1033,Lunch-Time Cooler Bag,Category 4,Bags / Coolers,1
PromoBrands,RB1033,Lunch-Time Cooler Bag,Category 2,Bags / Food Storage,1
PromoBrands,RB1033,Lunch-Time Cooler Bag,Category 3,Bags / Grocery,1
PromoBrands,RB1035,Insulated Grocery Bag,Category 1,Bags / Coolers,1
PromoBrands,RB1035,Insulated Grocery Bag,Category 2,Bags / Food Storage,1
PromoBrands,RB1035,Insulated Grocery Bag,Category 3,Bags / Grocery,1
PromoBrands,RB1038,Byron Beach Tote,Category 1,Bags / Cotton,1
PromoBrands,RB1038,Byron Beach Tote,Category 2,Outdoor & Leisure / Picnic Sets & Accessories,1
PromoBrands,RB1038,Byron Beach Tote,Category 3,Summer Range,1
PromoBrands,RB1039,Christmas Ham Bag,Category 1,Bags / Cotton,1
PromoBrands,RB1039,Christmas Ham Bag,Category 4,Trending,1
PromoBrands,RB1040,Rara Cooler Bag,Category 1,Bags / Coolers,1
PromoBrands,RB1040,Rara Cooler Bag,Category 2,Navy Products,1
PromoBrands,RB1041R,Lamar Recycled Large Tote Bag,Category 1,Bags / Totes,1
PromoBrands,RB1041R,Lamar Recycled Large Tote Bag,Category 4,Chenille Print,1
PromoBrands,RB1041R,Lamar Recycled Large Tote Bag,Category 3,Eco+ Collection,1
PromoBrands,RB1042,Breezy Nylon Mesh Tote Bag,Category 1,Bags / Totes,1
PromoBrands,RB1043,Willow Natural Tote,Category 1,Bags / Totes,1
PromoBrands,RB1043,Willow Natural Tote,Category 3,Chenille Print,1
PromoBrands,RB1043C,Willow Coloured Tote,Category 1,Bags / Totes,1
PromoBrands,RB1043C,Willow Coloured Tote,Category 3,Chenille Print,1
PromoBrands,RB1044,Century Canvas Tote Bag,Category 1,Bags / Totes,1
PromoBrands,RB1044,Century Canvas Tote Bag,Category 2,Chenille Print,1
PromoBrands,RB1044,Century Canvas Tote Bag,Category 4,Navy Products,1
PromoBrands,RB1045,The Brooke Jute and Cotton Cooler Bag,Category 1,Bags / Coolers,1
PromoBrands,RB1045,The Brooke Jute and Cotton Cooler Bag,Category 3,Bags / Jute,1
PromoBrands,RB1045,The Brooke Jute and Cotton Cooler Bag,Category 2,Chenille Print,1
PromoBrands,RB1045,The Brooke Jute and Cotton Cooler Bag,Category 4,New,1
PromoBrands,RB1050,The SWAG RPET Drawstring Bag,Category 4,Back to University,1
PromoBrands,RB1050,The SWAG RPET Drawstring Bag,Category 1,Bags / Coolers,1
PromoBrands,RB1050,The SWAG RPET Drawstring Bag,Category 2,Drawstring,1
PromoBrands,RB1051,The Traveller RPET Messenger Bag,Category 1,Bags / Duffel & Travel,1
PromoBrands,RB1052,Boston Bag,Category 1,Bags / Duffel & Travel,1
PromoBrands,RB1053,The Buddy Drawstring Bag,Category 2,Bags / Drawstring,1
PromoBrands,RB1053,The Buddy Drawstring Bag,Category 1,New,1
PromoBrands,RB191-1200,Deluxe 1200mm Roll Up Banner,Category 1,Australian Made / Banners & Bar Runners,1
PromoBrands,RB191-1200,Deluxe 1200mm Roll Up Banner,Category 2,Legendary Range,1
PromoBrands,RB191-850,Deluxe 850mm Roll Up Banner,Category 1,Australian Made / Banners & Bar Runners,1
PromoBrands,RB191-850,Deluxe 850mm Roll Up Banner,Category 2,Legendary Range,1
PromoBrands,RB304,Jim Jam Jute Tote Bag,Category 1,Bags / Jute,1
PromoBrands,RB304,Jim Jam Jute Tote Bag,Category 2,Bags / Totes,1
PromoBrands,RB304,Jim Jam Jute Tote Bag,Category 3,Eco+ Collection,1
PromoBrands,RB305,Jagg Jute Tote Bag,Category 1,Bags / Jute,1
PromoBrands,RB305,Jagg Jute Tote Bag,Category 2,Bags / Totes,1
PromoBrands,RB305,Jagg Jute Tote Bag,Category 3,Eco+ Collection,1
PromoBrands,RB306,Jabali Jute Tote Bag,Category 1,Bags / Jute,1
PromoBrands,RB306,Jabali Jute Tote Bag,Category 2,Bags / Totes,1
PromoBrands,RB306,Jabali Jute Tote Bag,Category 3,Eco+ Collection,1
PromoBrands,RB308,Jute Single Wine Bag,Category 1,Bags / Jute,1
PromoBrands,RB308,Jute Single Wine Bag,Category 2,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,RB309,Jute Double Wine Bag,Category 1,Bags / Jute,1
PromoBrands,RB309,Jute Double Wine Bag,Category 2,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,RB401,Paper Show Bag,Category 1,Bags,1
PromoBrands,RB401,Paper Show Bag,Category 3,New,1
PromoBrands,RB401,Paper Show Bag,Category 2,Tradeshow,1
PromoBrands,RB402,Paper Shopping Bag,Category 3,Bags,1
PromoBrands,RB402,Paper Shopping Bag,Category 1,New,1
PromoBrands,RB402,Paper Shopping Bag,Category 2,Tradeshow,1
PromoBrands,S003,Magic Dress Socks,Category 3,Apparel / Sublimated Apparel,1
PromoBrands,S003,Magic Dress Socks,Category 2,Offshore Express,1
PromoBrands,S010,Magic Seamless Socks,Category 3,Apparel / Sublimated Apparel,1
PromoBrands,S010,Magic Seamless Socks,Category 2,Offshore Express,1
PromoBrands,S102,Telescopic Stainless Steel Straw,Category 1,Drinkware / Straws,1
PromoBrands,S116,Clearview RPET 630ml Drink Bottle,Category 2,Drinkware / Plastic,1
PromoBrands,S116,Clearview RPET 630ml Drink Bottle,Category 3,Eco+ Collection,1
PromoBrands,S116,Clearview RPET 630ml Drink Bottle,Category 1,New,1
PromoBrands,S146,Digital Galilee 443mL Tumbler,Category 4,Back to University,1
PromoBrands,S146,Digital Galilee 443mL Tumbler,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S146,Digital Galilee 443mL Tumbler,Category 2,Drinkware / Plastic,1
PromoBrands,S310,Compton 700mL Bottle,Category 2,Drinkware,1
PromoBrands,S310,Compton 700mL Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S310,Compton 700mL Bottle,Category 3,Navy Products,1
PromoBrands,S3100,Vidro 550ml Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S3100,Vidro 550ml Bottle,Category 1,Drinkware / Glass,1
PromoBrands,S3100,Vidro 550ml Bottle,Category 3,Eco+ Collection,1
PromoBrands,S3101,Vidro 750ml Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S3101,Vidro 750ml Bottle,Category 1,Drinkware / Glass,1
PromoBrands,S3101,Vidro 750ml Bottle,Category 3,Eco+ Collection,1
PromoBrands,S3102,Vidro 1L Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S3102,Vidro 1L Bottle,Category 1,Drinkware / Glass,1
PromoBrands,S3102,Vidro 1L Bottle,Category 3,Eco+ Collection,1
PromoBrands,S400,Oakleigh Coffee Cup (354mL),Category 1,Drinkware / Glass,1
PromoBrands,S400,Oakleigh Coffee Cup (354mL),Category 2,Mugs & Tumblers,1
PromoBrands,S400.Pouch,Oakleigh Pouch,Category 2,Bags,1
PromoBrands,S400.Pouch,Oakleigh Pouch,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S403,Pacino Recycled PP 350mL Coffee Mug,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S403,Pacino Recycled PP 350mL Coffee Mug,Category 2,Navy Products,1
PromoBrands,S404,Kona 350ml Travel Cup,Category 2,Drinkware / Metal / Mugs & Tumblers,1
PromoBrands,S405,The Roamer 300ml Vacuum Cup,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S405,The Roamer 300ml Vacuum Cup,Category 1,New,1
PromoBrands,S406,The Siena 450ml Vacuum Tumbler,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S406,The Siena 450ml Vacuum Tumbler,Category 2,New,1
PromoBrands,S407,The Connor 600ml Vacuum Tumbler,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S407,The Connor 600ml Vacuum Tumbler,Category 1,New,1
PromoBrands,S622,San Celemente 740ml Tritan Water Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S622,San Celemente 740ml Tritan Water Bottle,Category 2,Drinkware / Plastic,1
PromoBrands,S624,3 in 1 400ml Shaker Cup,Category 1,Drinkware / Bottles,1
PromoBrands,S624,3 in 1 400ml Shaker Cup,Category 2,Drinkware / Plastic,1
PromoBrands,S627,Power 600ml Shaker Cup,Category 1,Drinkware / Plastic,1
PromoBrands,S700,Recycled Aluminum 600ml Stadium Party Cup,Category 1,Drinkware,1
PromoBrands,S701,Double Wall Party Cup 470mL,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S703,La Jolla 700ml Water Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S703,La Jolla 700ml Water Bottle,Category 2,Drinkware / Metal,1
PromoBrands,S709,Stemless Shatterproof Champagne Glass,Category 2,Premium Gifting / Barware,1
PromoBrands,S709,Stemless Shatterproof Champagne Glass,Category 1,Premium Gifting / Glassware,1
PromoBrands,S714,Stemless Shatterproof White Wine Glass,Category 2,Premium Gifting / Barware,1
PromoBrands,S714,Stemless Shatterproof White Wine Glass,Category 1,Premium Gifting / Glassware,1
PromoBrands,S716,Stemless Shatterproof Red Wine Glass,Category 2,Premium Gifting / Barware,1
PromoBrands,S716,Stemless Shatterproof Red Wine Glass,Category 1,Premium Gifting / Glassware,1
PromoBrands,S726,Sparta 500ml Tritan Water Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S726,Sparta 500ml Tritan Water Bottle,Category 2,Drinkware / Plastic,1
PromoBrands,S733,Lakeland 600ml Tritan Insulated Water Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S733,Lakeland 600ml Tritan Insulated Water Bottle,Category 2,Drinkware / Plastic,1
PromoBrands,S777,Byron 1L Drink Bottle,Category 4,Back to University,1
PromoBrands,S777,Byron 1L Drink Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S777,Byron 1L Drink Bottle,Category 2,Drinkware / Metal,1
PromoBrands,S777,Byron 1L Drink Bottle,Category 3,Navy Products,1
PromoBrands,S778,Byron 1.8L Drink Bottle,Category 4,Back to University,1
PromoBrands,S778,Byron 1.8L Drink Bottle,Category 3,Drinkware / Bottles,1
PromoBrands,S778,Byron 1.8L Drink Bottle,Category 1,Drinkware / Metal,1
PromoBrands,S799,Kennedy Shaker (600mL),Category 1,Drinkware / Flasks & Bar,1
PromoBrands,S799,Kennedy Shaker (600mL),Category 2,Home & Entertainment / Barware,1
PromoBrands,S799,Kennedy Shaker (600mL),Category 3,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,S816,Sorento 500ml Water Pouch,Category 1,Drinkware / Bottles,1
PromoBrands,S816,Sorento 500ml Water Pouch,Category 2,Drinkware / Plastic,1
PromoBrands,S819,Classic 500ml Water Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S819,Classic 500ml Water Bottle,Category 3,Drinkware / Hydrosoul,1
PromoBrands,S819,Classic 500ml Water Bottle,Category 1,Drinkware / Metal,1
PromoBrands,S819,Classic 500ml Water Bottle,Category 4,Drinkware / Mirror Finish,1
PromoBrands,S844,Bambu Eco 400ml Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S844,Bambu Eco 400ml Bottle,Category 3,Drinkware / Metal,1
PromoBrands,S844,Bambu Eco 400ml Bottle,Category 2,Eco+ Collection,1
PromoBrands,S850,Thunder 600ml Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S850,Thunder 600ml Bottle,Category 2,Drinkware / Metal,1
PromoBrands,S850,Thunder 600ml Bottle,Category 4,Eco+ Collection,1
PromoBrands,S850,Thunder 600ml Bottle,Category 3,Navy Products,1
PromoBrands,S881,The Bondi 700ml Drinking Bottle,Category 1,Drinkware / Plastic,1
PromoBrands,S881,The Bondi 700ml Drinking Bottle,Category 2,New,1
PromoBrands,S889,Shadow 500ml Water Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S889,Shadow 500ml Water Bottle,Category 3,Drinkware / Hydrosoul,1
PromoBrands,S889,Shadow 500ml Water Bottle,Category 1,Drinkware / Metal,1
PromoBrands,S894,Cripps RPET 950mL Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S894,Cripps RPET 950mL Bottle,Category 2,Drinkware / Plastic,1
PromoBrands,S895,Sunrise Smoothie 500mL Tumbler,Category 4,Back to University,1
PromoBrands,S895,Sunrise Smoothie 500mL Tumbler,Category 1,Drinkware / Glass,1
PromoBrands,S895,Sunrise Smoothie 500mL Tumbler,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S895,Sunrise Smoothie 500mL Tumbler,Category 3,Eco+ Collection,1
PromoBrands,S896,Organic 650ml Bottle,Category 3,Drinkware / Bottles,1
PromoBrands,S896,Organic 650ml Bottle,Category 1,Drinkware / Plastic,1
PromoBrands,S896,Organic 650ml Bottle,Category 2,Eco+ Collection,1
PromoBrands,S897,Carnaby 500ml Tumbler,Category 1,Drinkware / Glass,1
PromoBrands,S897,Carnaby 500ml Tumbler,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S897,Carnaby 500ml Tumbler,Category 3,Eco+ Collection,1
PromoBrands,S898.06,Windsor 1L Tea Infuser Bottle,Category 1,Drinkware / Glass,1
PromoBrands,S898.06,Windsor 1L Tea Infuser Bottle,Category 4,Trending,1
PromoBrands,S899,Voyager 600ml Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S899,Voyager 600ml Bottle,Category 1,Drinkware / Metal,1
PromoBrands,S899,Voyager 600ml Bottle,Category 3,Navy Products,1
PromoBrands,S899,Voyager 600ml Bottle,Category 4,Trending,1
PromoBrands,S900,Allegra 1L Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S900,Allegra 1L Bottle,Category 1,Drinkware / Metal,1
PromoBrands,S900,Allegra 1L Bottle,Category 3,Summer Range,1
PromoBrands,S901,Allegra 750ml Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S901,Allegra 750ml Bottle,Category 1,Drinkware / Metal,1
PromoBrands,S901,Allegra 750ml Bottle,Category 3,Navy Products,1
PromoBrands,S904,Bentley Bottle 600ml,Category 1,Drinkware / Metal,1
PromoBrands,S905,Holly 1L Bottle,Category 4,Back to University,1
PromoBrands,S905,Holly 1L Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S905,Holly 1L Bottle,Category 2,Drinkware / Metal,1
PromoBrands,S905,Holly 1L Bottle,Category 3,Summer Range,1
PromoBrands,S907,Ember 700ml Plastic Bottle with Carabiner,Category 4,Back to University,1
PromoBrands,S907,Ember 700ml Plastic Bottle with Carabiner,Category 1,Drinkware / Plastic / Bottles,1
PromoBrands,S908,Monti 470mL Cup,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S908,Monti 470mL Cup,Category 2,Sale,1
PromoBrands,S909,Summit 750ml Drink Bottle,Category 1,Drinkware / Metal / Bottles,1
PromoBrands,S910,The Hippo 1.2L Mug,Category 3,Drinkware / Metal,1
PromoBrands,S910,The Hippo 1.2L Mug,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S911,The Rhino 1.2L Tumbler,Category 1,Drinkware / Metal,1
PromoBrands,S911,The Rhino 1.2L Tumbler,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S912,Nomad 600ml Double Wall Mug,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S912,Nomad 600ml Double Wall Mug,Category 4,Navy Products,1
PromoBrands,S921,Duet 500mL Cup,Category 2,Drinkware / Glass,1
PromoBrands,S921,Duet 500mL Cup,Category 1,Drinkware / Metal,1
PromoBrands,S921,Duet 500mL Cup,Category 3,Drinkware / Mugs & Tumblers,1
PromoBrands,S922,The Maxwell 330ml Ceramic Mug,Category 1,Drinkware / Glass,1
PromoBrands,S922,The Maxwell 330ml Ceramic Mug,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S922,The Maxwell 330ml Ceramic Mug,Category 3,New,1
PromoBrands,S935,Zen Mirror Finish Mugs (350mL),Category 3,Drinkware / Hydrosoul,1
PromoBrands,S935,Zen Mirror Finish Mugs (350mL),Category 1,Drinkware / Metal,1
PromoBrands,S935,Zen Mirror Finish Mugs (350mL),Category 4,Drinkware / Mirror Finish,1
PromoBrands,S935,Zen Mirror Finish Mugs (350mL),Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S936,Calm Cup (230mL),Category 3,Drinkware / Hydrosoul,1
PromoBrands,S936,Calm Cup (230mL),Category 1,Drinkware / Metal,1
PromoBrands,S936,Calm Cup (230mL),Category 4,Drinkware / Mirror Finish,1
PromoBrands,S936,Calm Cup (230mL),Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S936W,Ecograin Mirror Finish 230mL Calm Cup,Category 3,Drinkware / Hydrosoul,1
PromoBrands,S936W,Ecograin Mirror Finish 230mL Calm Cup,Category 1,Drinkware / Metal,1
PromoBrands,S936W,Ecograin Mirror Finish 230mL Calm Cup,Category 4,Drinkware / Mirror Finish,1
PromoBrands,S936W,Ecograin Mirror Finish 230mL Calm Cup,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S937,Vita Aluminium 450ml Water Bottle,Category 2,Drinkware / Bottles,1
PromoBrands,S937,Vita Aluminium 450ml Water Bottle,Category 1,Drinkware / Metal,1
PromoBrands,S938,Shiraz Detachable Wine Glass,Category 2,Barware & Wine Accessories,1
PromoBrands,S938,Shiraz Detachable Wine Glass,Category 1,Drinkware,1
PromoBrands,S938,Shiraz Detachable Wine Glass,Category 4,Summer Range,1
PromoBrands,S939,Dundee Stubby Cooler,Category 2,Drinkware / Metal,1
PromoBrands,S939,Dundee Stubby Cooler,Category 1,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,S939,Dundee Stubby Cooler,Category 4,Navy Products,1
PromoBrands,S939,Dundee Stubby Cooler,Category 3,Summer Range,1
PromoBrands,S940,Wanderer 354ml Tumbler,Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S940,Wanderer 354ml Tumbler,Category 2,Navy Products,1
PromoBrands,S940,Wanderer 354ml Tumbler,Category 3,Outdoor & Leisure,1
PromoBrands,S940,Wanderer 354ml Tumbler,Category 4,Trending,1
PromoBrands,S941,Wanderer 400ml Mug,Category 1,Drinkware / Metal,1
PromoBrands,S941,Wanderer 400ml Mug,Category 4,Drinkware / Mugs & Tumblers,1
PromoBrands,S941,Wanderer 400ml Mug,Category 2,Outdoor & Leisure,1
PromoBrands,S950,Tucker Pet Bowl,Category 1,Pet Accessories,1
PromoBrands,S950,Tucker Pet Bowl,Category 4,Trending,1
PromoBrands,S960M,Java Drop (350mL),Category 2,Drinkware / Metal,1
PromoBrands,S960M,Java Drop (350mL),Category 1,Drinkware / Mugs & Tumblers,1
PromoBrands,S960M,Java Drop (350mL),Category 4,Sale,1
PromoBrands,S965,Thermo 500ml Vacuum Flask,Category 1,Drinkware / Flasks & Bar,1
PromoBrands,S965,Thermo 500ml Vacuum Flask,Category 2,Drinkware / Metal,1
PromoBrands,S965,Thermo 500ml Vacuum Flask,Category 3,Drinkware / Mugs & Tumblers,1
PromoBrands,S965,Thermo 500ml Vacuum Flask,Category 4,Outdoor & Leisure / Survival,1
PromoBrands,S990,Arlo 1L Glass Water Bottle,Category 4,Back to University,1
PromoBrands,S990,Arlo 1L Glass Water Bottle,Category 3,Drinkware / Bottles,1
PromoBrands,S990,Arlo 1L Glass Water Bottle,Category 1,Drinkware / Glass,1
PromoBrands,S990,Arlo 1L Glass Water Bottle,Category 2,Navy Products,1
PromoBrands,S991,Crystal 750mL Borosilicate Glass Bottle,Category 1,Drinkware / Bottles,1
PromoBrands,S991,Crystal 750mL Borosilicate Glass Bottle,Category 2,Drinkware / Glass,1
PromoBrands,S999,The Sanny Tumbler 320ml,Category 1,Drinkware / Metal,1
PromoBrands,S999,The Sanny Tumbler 320ml,Category 2,Drinkware / Mugs & Tumblers,1
PromoBrands,S999,The Sanny Tumbler 320ml,Category 3,Navy Products,1
PromoBrands,S999,The Sanny Tumbler 320ml,Category 4,Trending,1
PromoBrands,SW101,Branded Silicone Wristband,Category 1,Outdoor & Leisure / Travel & Personal Accessories,1
PromoBrands,T007,Bond Charging Cable Set & Stand,Category 1,Tech & Audio / Power Banks & Charging Accessories,1
PromoBrands,T007,Bond Charging Cable Set & Stand,Category 2,Tech & Audio / USB's & Tech Travel,1
PromoBrands,T019,Caroline Portable Karaoke Machine,Category 1,Home & Entertainment,1
PromoBrands,T019,Caroline Portable Karaoke Machine,Category 4,Outdoor & Leisure / Toys & Games,1
PromoBrands,T019,Caroline Portable Karaoke Machine,Category 2,Tech & Audio / Bluetooth Speakers & Ear Buds,1
PromoBrands,T100,Bolt Charger,Category 3,Tech & Audio / Power Banks & Charging Accessories,1
PromoBrands,T100,Bolt Charger,Category 1,Tech & Audio / USB's & Tech Travel,1
PromoBrands,T101,Matrix 3-in-1 MagSafe Wireless Charger,Category 4,Back to University,1
